"Message",Normal,"          P/Invoke 'freeaddrinfo' resolved to 'freeaddrinfo!ws2_32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'LocalFree' resolved to 'LocalFree!kernel32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'FreeAddrInfoExW' resolved to 'FreeAddrInfoExW!ws2_32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'WSASocketW' resolved to 'WSASocketW!ws2_32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'closesocket' resolved to 'closesocket!ws2_32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'gethostname' resolved to 'gethostname!ws2_32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'getsockopt' resolved to 'getsockopt!ws2_32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'getsockopt' resolved to 'getsockopt!ws2_32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'getsockopt' resolved to 'getsockopt!ws2_32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'ioctlsocket' resolved to 'ioctlsocket!ws2_32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'setsockopt' resolved to 'setsockopt!ws2_32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'LsaGetLogonSessionData' resolved to 'LsaGetLogonSessionData!sspicli.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'LsaNtStatusToWinError' resolved to 'LsaNtStatusToWinError!advapi32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'DuplicateTokenEx' resolved to 'DuplicateTokenEx!advapi32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'CheckTokenMembershipEx' resolved to 'CheckTokenMembershipEx!kernel32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'LsaFreeReturnBuffer' resolved to 'LsaFreeReturnBuffer!sspicli.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'accept' resolved to 'accept!ws2_32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'GetAddrInfoExW' resolved to 'GetAddrInfoExW!ws2_32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'WSARecv' resolved to 'WSARecv!ws2_32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'WSASend' resolved to 'WSASend!ws2_32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'GetTokenInformation' resolved to 'GetTokenInformation!advapi32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'DuplicateHandle' resolved to 'DuplicateHandle!kernel32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'LsaLookupSids' resolved to 'LsaLookupSids!advapi32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'LsaLookupNames2' resolved to 'LsaLookupNames2!advapi32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'LsaOpenPolicy' resolved to 'LsaOpenPolicy!advapi32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'LsaClose' resolved to 'LsaClose!advapi32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'LsaFreeMemory' resolved to 'LsaFreeMemory!advapi32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'GetNameInfoW' resolved to 'GetNameInfoW!ws2_32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'CertVerifyCertificateChainPolicy' resolved to 'CertVerifyCertificateChainPolicy!crypt32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'CertEnumCertificatesInStore' resolved to 'CertEnumCertificatesInStore!crypt32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'SetFileCompletionNotificationModes' resolved to 'SetFileCompletionNotificationModes!kernel32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'CertFreeCertificateContext' resolved to 'CertFreeCertificateContext!crypt32.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'EncryptMessage' resolved to 'EncryptMessage!sspicli.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'DecryptMessage' resolved to 'DecryptMessage!sspicli.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'EnumerateSecurityPackagesW' resolved to 'EnumerateSecurityPackagesW!sspicli.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'QueryContextAttributesW' resolved to 'QueryContextAttributesW!sspicli.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'ApplyControlToken' resolved to 'ApplyControlToken!sspicli.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'FreeContextBuffer' resolved to 'FreeContextBuffer!sspicli.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'AcceptSecurityContext' resolved to 'AcceptSecurityContext!sspicli.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'DeleteSecurityContext' resolved to 'DeleteSecurityContext!sspicli.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'InitializeSecurityContextW' resolved to 'InitializeSecurityContextW!sspicli.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'AcquireCredentialsHandleW' resolved to 'AcquireCredentialsHandleW!sspicli.dll' from 'SupportedAPIs.xml'."
"Message",Normal,"          P/Invoke 'FreeCredentialsHandle' resolved to 'FreeCredentialsHandle!sspicli.dll' from 'SupportedAPIs.xml'."
"Message",High,"  Generating code..."
"Message",High,"  Interop code generated."
"Message",Normal,"  Written code to AssemblyInfo.g.cs"
"Message",Normal,"  Written code to Adapters.g.cs"
"Message",Normal,"  Written code to Data.g.cs"
"Message",Normal,"  Written code to Helpers.g.cs"
"Message",Normal,"  Written code to ImplTypes.g.cs"
"Message",Normal,"  Written code to PInvoke.g.cs"
"Message",Normal,"  Written code to SafeTypes.g.cs"
"Message",Normal,"  Written code to SharedStubs.g.cs"
"Message",Normal,"Running 'GenerateCodeAndCompile' transform, heap at 393 MB."
"Message",High,"Compiling interop code"
"Message",Normal,"Compiling generated source code: C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\csc\csc.exe /noconfig @""D:\Ivirius Company\Programări\Visual Studio\Apps\Ivirius Hub\Ivirius Hub\obj\ARM\Release\ilc\intermediate\Ivirius Hub.McgInterop.rsp"""
"Message",High,"Generating System.Reflection.DispatchProxy proxy code."
"Message",Normal,"Running 'ReducedCopyInitialize' transform, heap at 394 MB."
"Message",Normal,"Running 'ReducedCopyEmptyTypes' transform, heap at 388 MB."
"Message",Normal,"Running 'ReducedCopyPopulateTypes' transform, heap at 399 MB."
"Message",Normal,"Running 'ReducedCopyLateMetadata' transform, heap at 336 MB."
"Message",Normal,"Running 'ReducedCopyPassResourcesToMutableAssembly' transform, heap at 412 MB."
"Message",Normal,"Running 'ReducedCopyMethodBodies' transform, heap at 414 MB."
"Message",Normal,"Running 'ReducedCopyComplete' transform, heap at 449 MB."
"Message",Normal,"Running 'ReducedCopyCleanup' transform, heap at 478 MB."
"Message",Normal,"Running 'DeveloperExperienceModeOnlyCodeRemover' transform, heap at 175 MB."
"Message",Normal,"Running 'ComImportDetector' transform, heap at 175 MB."
"Message",Normal,"Running 'McgAccessor' transform, heap at 175 MB."
"Message",Normal,"Running 'McgRedirect' transform, heap at 182 MB."
"Message",Normal,"Running 'McgRedirect' transform, heap at 190 MB."
"Message",Normal,"Running 'McgTypeOf' transform, heap at 193 MB."
"Message",Normal,"Running 'EventSource' transform, heap at 208 MB."
"Message",Normal,"Running 'ValueType' transform, heap at 209 MB."
"Message",Normal,"Running 'Attribute' transform, heap at 209 MB."
"Message",Normal,"Running 'GetType' transform, heap at 210 MB."
"Message",Normal,"Running 'McgFixups' transform, heap at 212 MB."
"Message",Normal,"Running 'ResourceManagerCtor' transform, heap at 215 MB."
"Message",Normal,"Running 'TypeofTypeHandle' transform, heap at 215 MB."
"Message",Normal,"Running 'DispatchProxyIntrinsics' transform, heap at 201 MB."
"Message",Normal,"Running 'StaticInitData' transform, heap at 202 MB."
"Message",Normal,"Running 'Delegate' transform, heap at 231 MB."
"Message",Normal,"Running 'LazyGenerics' transform, heap at 234 MB."
"Message",Normal,"Running 'AddReflectionBlockedAttributes' transform, heap at 222 MB."
"Message",Normal,"Running 'DisableOptimization' transform, heap at 222 MB."
"Message",Normal,"Running 'ResourceExtractor' transform, heap at 222 MB."
"Message",Normal,"Running 'CreateMetadata' transform, heap at 223 MB."
"Message",Normal,"Running 'StartupCodeInjector' transform, heap at 287 MB."
"Message",Normal,"Running 'SaveRVAStatics' transform, heap at 287 MB."
"Message",Normal,"Running 'ReflectionInvoke' transform, heap at 289 MB."
"Message",Normal,"Running 'ScrubOpenCalls' transform, heap at 258 MB."
"Message",Normal,"Running 'ConvertCatchIntoFilter' transform, heap at 258 MB."
"Message",Normal,"Running 'ReflectionMappingInfoEmit' transform, heap at 259 MB."
"Message",Normal,"Running 'ReflectionIntrinsics' transform, heap at 267 MB."
"Message",Normal,"Running 'ConvertManagedWinMD' transform, heap at 211 MB."
"Message",Normal,"Running 'DebuggerGuidedStepThroughJmc' transform, heap at 210 MB."
"Message",Normal,"Running 'Reducer' transform, heap at 214 MB."
"Message",High,"Cleaning up unreferenced code"
"Message",Normal,"Running 'WriteAssemblies' transform, heap at 299 MB."
"Message",Normal,""
"Message",Normal,"Transform summary"
"Message",Normal,"    ms | heap delta | name"
"Message",Normal," 11582 |        231 | Analysis"
"Message",Normal,"  4500 |          1 | GenerateCodeAndCompile"
"Message",Normal,"  3072 |         90 | Mcg"
"Message",Normal,"  2067 |        -37 | WriteAssemblies"
"Message",Normal,"  1445 |         85 | Reducer"
"Message",Normal,"   671 |        -63 | ReducedCopyPopulateTypes"
"Message",Normal,"   541 |         64 | CreateMetadata"
"Message",Normal,"   470 |         35 | ReducedCopyMethodBodies"
"Message",Normal,"   320 |         -6 | ReducedCopyInitialize"
"Message",Normal,"   295 |         76 | ReducedCopyLateMetadata"
"Message",Normal,"   277 |         29 | ReducedCopyComplete"
"Message",Normal,"   189 |        -12 | LazyGenerics"
"Message",Normal,"   133 |         15 | McgTypeOf"
"Message",Normal,"   131 |          8 | McgRedirect"
"Message",Normal,"   123 |        -14 | TypeofTypeHandle"
"Message",Normal,"   120 |       -303 | ReducedCopyCleanup"
"Message",Normal,"    87 |         29 | StaticInitData"
"Message",Normal,"    83 |         15 | DumpNativeResources"
"Message",Normal,"    77 |          3 | McgRedirect"
"Message",Normal,"    46 |        -31 | ReflectionInvoke"
"Message",Normal,"    46 |          2 | SaveRVAStatics"
"Message",Normal,"    45 |          4 | DebuggerGuidedStepThroughJmc"
"Message",Normal,"    37 |         11 | ReducedCopyEmptyTypes"
"Message",Normal,"    23 |          2 | GetType"
"Message",Normal,"    22 |        -56 | ReflectionIntrinsics"
"Message",Normal,"    22 |          1 | ResourceExtractor"
"Message",Normal,"    17 |          3 | McgFixups"
"Message",Normal,"    16 |          7 | McgAccessor"
"Message",Normal,"    16 |          1 | DispatchProxyIntrinsics"
"Message",Normal,"    14 |          0 | ScrubOpenCalls"
"Message",Normal,"     7 |          1 | ConvertCatchIntoFilter"
"Message",Normal,"     5 |          8 | ReflectionMappingInfoEmit"
"Message",Normal,"     4 |          1 | EventSource"
"Message",Normal,"     4 |          3 | Delegate"
"Message",Normal,"     4 |          0 | AddReflectionBlockedAttributes"
"Message",Normal,"     3 |          1 | Attribute"
"Message",Normal,"     1 |          2 | ReducedCopyPassResourcesToMutableAssembly"
"Message",Normal,"     0 |          0 | StartupCodeInjector"
"Message",Normal,"     0 |          0 | DeveloperExperienceModeOnlyCodeRemover"
"Message",Normal,"     0 |          0 | ComImportDetector"
"Message",Normal,"     0 |          0 | ResourceManagerCtor"
"Message",Normal,"     0 |         -1 | ConvertManagedWinMD"
"Message",Normal,"     0 |          0 | ValueType"
"Message",Normal,"     0 |          0 | DisableOptimization"
"Message",Low,"Done executing task ""RunILTransforms""."
"Message",Low,"Done building target ""RunILTransforms"" in file ""ILTransforms""."
"Message",Low,"Done building project ""ILTransforms""."
"Message",Low,""
"Message",Low,""
"Message",Low,"Done building target ""GenerateMDIL"" in file ""Nutc""."
"Message",Low,""
"Message",High,"Generating native code"
"Message",Low,"Done building target ""MDILPrepareMultiFile"" in file ""Nutc""."
"Message",Low,""
"Message",Low,"Done building target ""SetBinaryForReferences"" in file ""Nutc""."
"Message",Low,""
"Message",Low,"Task ""GenerateMDILGlobalAnalysis"""
"Message",Normal,"Launching 'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\ARM\ilc\Tools\nutc_driver.exe @""D:\Ivirius Company\Programări\Visual Studio\Apps\Ivirius Hub\Ivirius Hub\obj\ARM\Release\ilc\intermediate\MDIL\Ivirius Hub.rsp""'"
"Message",Low,"Microsoft (R) MDIL Compiler - Version 2.2.31116.00"
"Message",Low,"Copyright (c) Microsoft Corporation.  All rights reserved."
"Message",Low,"Scanning input types"
"Message",Low,"Scanning 25836 methods."
"Message",Low,"Scanning 18444 methods."
"Message",Low,"Scanning 10246 methods."
"Message",Low,"Scanning 4475 methods."
"Message",Low,"Scanning 3055 methods."
"Message",Low,"Scanning 1837 methods."
"Message",Low,"Scanning 985 methods."
"Message",Low,"Scanning 958 methods."
"Message",Low,"Scanning 665 methods."
"Message",Low,"Scanning 529 methods."
"Message",Low,"Scanning 498 methods."
"Message",Low,"Scanning 510 methods."
"Message",Low,"Scanning 329 methods."
"Message",Low,"Scanning 303 methods."
"Message",Low,"Scanning 223 methods."
"Message",Low,"Scanning 100 methods."
"Message",Low,"Scanning 44 methods."
"Message",Low,"Scanning 75 methods."
"Message",Low,"Scanning 52 methods."
"Message",Low,"Scanning 23 methods."
"Message",Low,"Scanning 6 methods."
"Message",Low,"Eager code generation"
"Message",Low,"Compiling 69193 methods."
"Message",Low,"Deferred code generation"
"Message",Low,"Call to managed method Initialize succeeded; exit code: 0 while generating CTL.Stack trace metadata statistics"
"Message",Low,"Number of methods emitted:   28098"
"Message",Low,"Metadata blob size:          784087"
"Message",Low,"Method RVA - token map size: 224784"
"Message",Low,"Total native size:           1008871"
"Message",Low,"Successfully generated 'D:\Ivirius Company\Programări\Visual Studio\Apps\Ivirius Hub\Ivirius Hub\obj\ARM\Release\ilc\intermediate\MDIL\Ivirius Hub.mdilexe'"
"Message",Low,"Successfully generated 'D:\Ivirius Company\Programări\Visual Studio\Apps\Ivirius Hub\Ivirius Hub\obj\ARM\Release\ilc\intermediate\MDIL\Ivirius Hub.mdilpdb'"
"Message",Low,"Compiled to MDIL code."
"Message",Normal,"'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\ARM\ilc\Tools\nutc_driver.exe @""D:\Ivirius Company\Programări\Visual Studio\Apps\Ivirius Hub\Ivirius Hub\obj\ARM\Release\ilc\intermediate\MDIL\Ivirius Hub.rsp""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |        0 |    18375 |    18375 |    18375 |    18375 | [0] Nutc GlobalAnalysis"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       18375 ms"
"Message",Normal,"System time per command: 18375 ms"
"Message",Normal,"Total duration:          18375 ms"
"Message",Normal,"Total lifetime:          18375 ms"
"Message",Normal,"Requested DOP:           12"
"Message",Normal,"Duration DOP:            1,0"
"Message",Normal,"Lifetime DOP:            1,0"
"Message",Low,"Done executing task ""GenerateMDILGlobalAnalysis""."
"Message",Low,"Done building target ""GenerateMDILGlobalAnalysis"" in file ""Nutc""."
"Message",Low,""
"Message",Low,"Task ""rc"""
"Message",Normal,"Launching 'C:\Program Files (x86)\Windows Kits\10\bin\10.0.19041.0\x64\rc.exe /c ""65001"" /r /fo ""D:\Ivirius Company\Programări\Visual Studio\Apps\Ivirius Hub\Ivirius Hub\obj\ARM\Release\ilc\intermediate\BuildInfo\BuildInfo.res"" ""D:\Ivirius Company\Programări\Visual Studio\Apps\Ivirius Hub\Ivirius Hub\obj\ARM\Release\ilc\intermediate\BuildInfo\BuildInfo.rc""'"
"Message",Low,"Microsoft (R) Windows (R) Resource Compiler Version 10.0.10011.16384"
"Message",Low,"Copyright (C) Microsoft Corporation.  All rights reserved."
"Message",Normal,"'C:\Program Files (x86)\Windows Kits\10\bin\10.0.19041.0\x64\rc.exe /c ""65001"" /r /fo ""D:\Ivirius Company\Programări\Visual Studio\Apps\Ivirius Hub\Ivirius Hub\obj\ARM\Release\ilc\intermediate\BuildInfo\BuildInfo.res"" ""D:\Ivirius Company\Programări\Visual Studio\Apps\Ivirius Hub\Ivirius Hub\obj\ARM\Release\ilc\intermediate\BuildInfo\BuildInfo.rc""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |        0 |        0 |        0 |        0 |        0 | [0] rc"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       0 ms"
"Message",Normal,"System time per command: 0 ms"
"Message",Normal,"Total duration:          0 ms"
"Message",Normal,"Total lifetime:          0 ms"
"Message",Normal,"Requested DOP:           12"
"Message",Normal,"Duration DOP:            0,0"
"Message",Normal,"Lifetime DOP:            0,0"
"Message",Low,"Done executing task ""rc""."
"Message",Low,"Task ""ResourceBinaryConcatenate"""
"Message",Normal,"Concatenating into 'D:\Ivirius Company\Programări\Visual Studio\Apps\Ivirius Hub\Ivirius Hub\obj\ARM\Release\ilc\intermediate\Native.res' with alignment '4'."
"Message",Normal," Added 'D:\Ivirius Company\Programări\Visual Studio\Apps\Ivirius Hub\Ivirius Hub\obj\ARM\Release\ilc\intermediate\ILTransformed\Ivirius Hub.res' at offset 0."
"Message",Normal," Added 'D:\Ivirius Company\Programări\Visual Studio\Apps\Ivirius Hub\Ivirius Hub\obj\ARM\Release\ilc\intermediate\BuildInfo\BuildInfo.res' at offset 1400."
"Message",Low,"Done executing task ""ResourceBinaryConcatenate""."
"Message",Low,"Done building target ""GenerateBuildInfo"" in file ""Nutc""."
"Message",Low,"Done building project ""Nutc""."
"Message",Low,""
"Message",Low,""
"Message",Low,"Done building target ""MDILBindPrepare"" in file ""Binder""."
"Message",Low,""
"Message",High,"Generating fixups for native code"
"Message",Low,"Task ""MDILBind"""
"Message",Normal,"Launching 'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\ARM\ilc\Tools\rhbind.exe @""D:\Ivirius Company\Programări\Visual Studio\Apps\Ivirius Hub\Ivirius Hub\obj\ARM\Release\ilc\intermediate\rhbindargs.Ivirius Hub.rsp""'"
"Message",Low,"OS VERSION: major: 6  minor: 2"
"Message",Low,"MDIL: D:\Ivirius Company\Programări\Visual Studio\Apps\Ivirius Hub\Ivirius Hub\obj\ARM\Release\ilc\intermediate\MDIL\Ivirius Hub.mdilexe"
"Message",Low,"MDILPDB: D:\Ivirius Company\Programări\Visual Studio\Apps\Ivirius Hub\Ivirius Hub\obj\ARM\Release\ilc\intermediate\MDIL\Ivirius Hub.mdilpdb"
"Message",Low,"IL: D:\Ivirius Company\Programări\Visual Studio\Apps\Ivirius Hub\Ivirius Hub\obj\ARM\Release\ilc\intermediate\MDIL\Ivirius Hub.ilexe"
"Message",Low,"NI: D:\Ivirius Company\Programări\Visual Studio\Apps\Ivirius Hub\Ivirius Hub\obj\ARM\Release\ilc\intermediate\Native\Ivirius Hub.dll"
"Message",Low,"SHIM: D:\Ivirius Company\Programări\Visual Studio\Apps\Ivirius Hub\Ivirius Hub\obj\ARM\Release\ilc\intermediate\Native\Ivirius Hub.exe"
"Message",Low,"REDHAWK_RUNTIME_DLL_NAME_A=mrt100_app.dll"
"Message",Low,"pdb: D:\Ivirius Company\Programări\Visual Studio\Apps\Ivirius Hub\Ivirius Hub\obj\ARM\Release\ilc\intermediate\Native\Ivirius Hub.pdb"
"Message",Low,"Produced D:\Ivirius Company\Programări\Visual Studio\Apps\Ivirius Hub\Ivirius Hub\obj\ARM\Release\ilc\intermediate\Native\Ivirius Hub.dll in 2.344 seconds"
"Message",Normal,"'C:\Program Files (x86)\Microsoft SDKs\UWPNuGetPackages\runtime.win10-arm.microsoft.net.native.compiler\2.2.12-rel-31116-00\tools\ARM\ilc\Tools\rhbind.exe @""D:\Ivirius Company\Programări\Visual Studio\Apps\Ivirius Hub\Ivirius Hub\obj\ARM\Release\ilc\intermediate\rhbindargs.Ivirius Hub.rsp""' completed."
"Message",Normal,"Process execution statistics (all times in milliseconds)"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"launch  |  start   |   stop   |   end    | duration | lifetime | [slot] name"
"Message",Normal,"-----------------------------------------------------------------------------"
"Message",Normal,"       0 |        0 |     2375 |     2375 |     2375 |     2375 | [0] rhbind Ivirius Hub"
"Message",Normal,"Number of commands:      1"
"Message",Normal,"Total system time:       2375 ms"
"Message",Normal,"System time per command: 2375 ms"
"Message",Normal,"Total duration:          2375 ms"
"Message",Normal,"Total lifetime:          2375 ms"
"Message",Normal,"Requested DOP:           12"
"Message",Normal,"Duration DOP:            1,0"
"Message",Normal,"Lifetime DOP:            1,0"
"Message",Low,"Done executing task ""MDILBind""."
"Message",Low,"Done building target ""MDILBind"" in file ""Binder""."
"Message",Low,"Done building project ""Binder""."
"Message",Low,""
"Message",Low,""
"Message",Low,"Done building target ""CopyNativeExecutablesToOutput"" in file ""Deployment""."
"Message",Low,""
"Message",Low,"Task ""TransformAppxManifest"""
"Message",Low,"Done executing task ""TransformAppxManifest""."
"Message",Low,"Done building target ""TransformAppxManifestAndAddCrt"" in file ""Deployment""."
"Message",Low,""
"Message",Low,"Done building target ""CopyPackageResourceFileInRetailBuild"" in file ""Deployment""."
"Message",Low,"Done building project ""Deployment""."
"Message",Low,"Compilation finished"
